Kõl kàs jì negãli atsispìrti keistam̃ knỹgos žãvesiui.	Kol kas ji negali atsispirti keistam knygos žavesiui.	Yet she was unable to withstand its strange fascination.	knygos	6	žavesys	Ncmsdn-	1mascIS
Nuõ galvõs ikì kójų pir̃štų àš sutvérta méilei	Nuo galvos iki kojų pirštų aš sutverta meilei	From head to toe l'm programmed forlove	meilei	7	meilė	Ncfsdn-	2femĖ
Paáiškinau vežìkui, kàd taĩ – ver̃slo reĩkalas.	Paaiškinau vežikui, kad tai – verslo reikalas.	I've explained to the driver that it's a matter of business with me.	vežikui	1	vežikas	Ncmsdn-	1mascIAS
Nežinaũ, kàs nutìko vežìkui ir̃ màno bagãžui...	Nežinau, kas nutiko vežikui ir mano bagažui...	I don't know what happened to the driver and my luggage and...	vežikui	4	vežikas	Ncmsdn-	1mascIAS
Nežinaũ, kàs nutìko vežìkui ir̃ màno bagãžui...	Nežinau, kas nutiko vežikui ir mano bagažui...	I don't know what happened to the driver and my luggage and...	bagažui	7	bagažas	Ncmsdn-	1mascIAS
Tikiúosi, pàėmiau pakañkamai etikèčių jū́sų bagãžui.	Tikiuosi, paėmiau pakankamai etikečių jūsų bagažui.	Why, uh, I hope I've brought enough labels for your luggage.	bagažui	6	bagažas	Ncmsdn-	1mascIAS
Palìksiu tavè tàvo grãfui ir̃ jõ sugriùvusiai abatìjai.	Paliksiu tave tavo grafui ir jo sugriuvusiai abatijai.	I'll leave you to your count and his ruined abbey.	grafui	3	grafas	Ncmsdn-	1mascIAS
Palìksiu tavè tàvo grãfui ir̃ jõ sugriùvusiai abatìjai.	Paliksiu tave tavo grafui ir jo sugriuvusiai abatijai.	I'll leave you to your count and his ruined abbey.	abatijai	7	abatija	Ncfsdn-	2femIA
Màno šauksmaĩ nãktį gãli trukdýti mìs Mìnai.	Mano šauksmai naktį gali trukdyti mis Minai.	My cries at night, they might disturb Miss Mina.	Minai	6	mina	Ncfsdn-	2femIA
Bèt tìk vãkar sãkei, kàd bijaĩ naktiẽs.	Bet tik vakar sakei, kad bijai nakties.	But only yesterday you said you were afraid of the night.	sakei	3	sakė	Ncfsdn-	2femĖ
Pasakýsi mãmai, kàd àš vė̃l šokinė́jau.	Pasakysi mamai, kad aš vėl šokinėjau.	Like your sister, you'll tell your mother that I was jumping again.	mamai	1	mama	Ncfsdn-	2femIA
Jéi ką̃ nórs pasakýsi mãmai, neválgysiu neĩ kąsnẽlio.	Jei ką nors pasakysi mamai, nevalgysiu nei kąsnelio.	If you say one word to mother, I won't eat a bite.	pasakysi	3	mama	Ncfsdn-	2femIA
Jìs niekadà taĩp negalvója, kaĩp kalbà mergìnai.	Jis niekada taip negalvoja, kaip kalba merginai.	He never means a word he says to any girl.	merginai	7	mergina	Ncfsdn-	2femIA
Priẽ stãlo mergìnai patarnáuja tìk ìš dviejų̃ pùsių.	Prie stalo merginai patarnauja tik iš dviejų pusių.	A girl hasn't got but two sides to her at a table.	merginai	2	mergina	Ncfsdn-	2femIA
Bùs labaĩ dìdelis skìrtumas daũgeliui džentelmènų.	Bus labai didelis skirtumas daugeliui džentelmenų.	It'll make a great difference to a great many gentlemen, sir.	daugeliui	4	daugelis	Ncmsdn-	1mascIS
Jìs neatródo pakañkamai geràs, mergìnai sù tókia...	Jis neatrodo pakankamai geras, merginai su tokia...	He doesn't strike me as good enough for a girl of your...	merginai	5	mergina	Ncfsdn-	2femIA
Poniõs, Konfederãcija prãšo paaukóti brangenýbes kilniam̃ reĩkalui.	Ponios, Konfederacija prašo paaukoti brangenybes kilniam reikalui.	Ladies, the Confederacy asks for your jewelry on behalf of our noble Cause.	reikalui	7	reikalas	Ncmsdn-	1mascIAS
Jìs padė̃s màno výrui daugiaũ, nebū́damas añt màno pir̃što.	Jis padės mano vyrui daugiau, nebūdamas ant mano piršto.	It may help my husband more off my finger.	vyrui	3	vyras	Ncmsdn-	1mascIAS
Dabar̃, põnios ir̃ põnai turiù staĩgmeną ligóninei.	Dabar, ponios ir ponai turiu staigmeną ligoninei.	And now, ladies and gentlemen... I have a startling surprise for the benefit of the hospital.	ligoninei	7	ligoninė	Ncfsdn-	2femĖ
Kìtą kartà atvèšiu jùms žãlio šil̃ko suknẽlei.	Kitą karta atvešiu jums žalio šilko suknelei.	Next trip I'll bring you some green silk for a frock to match it. - Oh, Rhett.	suknelei	6	suknelė	Ncfsdn-	2femĖ
Mãnai, tàvo mótinai pagerė̃s, jéi ir̃ tavè nušaũs?	Manai, tavo motinai pagerės, jei ir tave nušaus?	You think it'll help your mother to have you shot too?	motinai	3	motina	Ncfsdn-	2femIA
Jéi nebū́čiau lèdi, pasakýčiau tám pãdarui!	Jei nebūčiau ledi, pasakyčiau tam padarui!	Oh, if I just wasn't a lady, what wouldn't I tell that varmint!	padarui	6	padaras	Ncmsdn-	1mascIAS
Tàvo mamà pasãkė, kàd tõ reĩkia Konfederãcijai.	Tavo mama pasakė, kad to reikia Konfederacijai.	Your ma said the Confederacy needs it.	Konfederacijai	7	konfederacija	Ncfsdn-	2femIA
Kū̃dikiui reĩkia píeno, õ mẽs nežìnom, ką̃ ràsim namiẽ.	Kūdikiui reikia pieno, o mes nežinom, ką rasim namie.	We need milk for the baby, and we don't know what we'll find at home.	Kūdikiui	0	kūdikis	Nccsdn-	
Tìk nè pietiẽčių mùlkiui, gyvam̃ ar̃ mìrusiam.	Tik ne pietiečių mulkiui, gyvam ar mirusiam.	Not for any Southern scum, alive or dead.	mulkiui	3	mulkis	Ncmsdn-	1mascIS
Norė́jau nuneštì kaĩ ką̃ tė̃čiui, bèt jìs neatródo...	Norėjau nunešti kai ką tėčiui, bet jis neatrodo...	I want to take up something with your Pa, but he doesn't seem to...	ką	3	tėtis	Ncmsdn-	1mascIS
Tù niekadà nebijójai pažvelgtì tiẽsai į̃ akìs.	Tu niekada nebijojai pažvelgti tiesai į akis.	You never mind facing realities.	tiesai	4	tiesa	Ncfsdn-	2femIA
Tù kiekvienám výrui gãli sukeltì tìk kančiàs.	Tu kiekvienam vyrui gali sukelti tik kančias.	You'll never mean anything but misery to any man.	vyrui	2	vyras	Ncmsdn-	1mascIAS
Ar̃ turė́jai manè išduotì màno žmónai?	Ar turėjai mane išduoti mano žmonai?	Did you have to show me up in front of my wife?	žmonai	5	žmona	Ncfsdn-	2femIA
Jùms neįdomù, kàs atsitìko jū́sų výrui?	Jums neįdomu, kas atsitiko jūsų vyrui?	Have you no interest in what's become of your own husband?	vyrui	6	vyras	Ncmsdn-	1mascIAS
Nepatogù padėkóti móteriai, kurì išgélbėjo màno výrą?	Nepatogu padėkoti moteriai, kuri išgelbėjo mano vyrą?	It wouldn't be fitting for me to thank a woman who saved my husband's life?	moteriai	2	moteris	Ncfsdn-	3fem
Dievè, padė́k výrui, kurìs tavè tikraĩ pamil̃s.	Dieve, padėk vyrui, kuris tave tikrai pamils.	Heaven help the man who ever really loves you.	vyrui	3	vyras	Ncmsdn-	1mascIAS
Nusivèšiu tavè į̃ Naũjąjį Orleãną brangiáusiam medaũs mė́nesiui.	Nusivešiu tave į Naująjį Orleaną brangiausiam medaus mėnesiui.	I'll take you to New Orleans for the most expensive honeymoon.	mėnesiui	7	mėnuo	Ncmsdn-	exception
Ãčiū, bèt negaliù užtrauktì tokiõs gė́dos šeĩmai.	Ačiū, bet negaliu užtraukti tokios gėdos šeimai.	Thank you, but I wouldn't dream of disgracing the family with a divorce.	šeimai	7	šeima	Ncfsdn-	2femIA
Rìkai tikiúosi, dabar̃ bū́site gerèsnės núomonės apiẽ manè.	Rikai tikiuosi, dabar būsite geresnės nuomonės apie mane.	Rick I hope you're more impressed with me now.	Rikai	0	Rika	Npfsdng	2femIA
Kiekvíenas vadováukime sàvo ver̃slui taĩp kaĩp nórime.	Kiekvienas vadovaukime savo verslui taip kaip norime.	Suppose you run your business and let me run mine.	verslui	3	verslas	Ncmsdn-	1mascIAS
Šiuõ ãtveju, jū̃s netùrite, jokių̃ simpãtijų lãpei?	Šiuo atveju, jūs neturite, jokių simpatijų lapei?	In this case, you have no sympathy for the fox?	lapei	8	lapė	Ncfsdn-	2femĖ
Rìkai, jū̃s tãpote panašùs į̃ žmógų.	Rikai, jūs tapote panašus į žmogų.	You're becoming quite human.	Rikai	0	Rika	Npfsdng	2femIA
Jiẽ susitiñka grójant pianìnui apatìnio aũkšto kambaryjè.	Jie susitinka grojant pianinui apatinio aukšto kambaryje.	They went along with the sound of a tinny piano playing in the parlor downstairs.	pianinui	3	pianinas	Ncmsdn-	1mascIAS
Ir̃ pãgarbą, kàd padė́jote Trečiájam Reĩchui.	Ir pagarbą, kad padėjote Trečiajam Reichui.	And the honor of having served the Third Reich.	Reichui	6	reichas	Ncmsdn-	1mascIAS
Rìkai, manaũ, kàd jū̃s žìnote, kur̃ jiẽ ỹra.	Rikai, manau, kad jūs žinote, kur jie yra.	I'll put my cards out. I think you know where they are.	Rikai	0	Rika	Npfsdng	2femIA
Rìkui, kurį̃ pažinójau Parỹžiuje, bū́čiau pasãkiusi.	Rikui, kurį pažinojau Paryžiuje, būčiau pasakiusi.	The Rick I knew in Paris, I could tell him.	Rikui	0	Rikas	Npmsdng	1mascIAS
Ponè Rìkai, jū̃s tàpsite geriáusiu sàvo klientù.	Pone Rikai, jūs tapsite geriausiu savo klientu.	You are getting to be your best customer.	Rikai	1	Rika	Npfsdng	2femIA
Ponè Rìkai, gál atneštì puodẽlį kavõs?	Pone Rikai, gal atnešti puodelį kavos?	Monsieur Rick, may I get you a cup of coffee?	Rikai	1	Rika	Npfsdng	2femIA
Ką̃ gì, visái neblogaĩ sẽkasi ver̃slas, ponè Rìkai.	Ką gi, visai neblogai sekasi verslas, pone Rikai.	Well, you are in pretty good shape, Herr Rick.	Rikai	9	Rika	Npfsdng	2femIA
Rìkai, nesitikė́kite per̃ daũg ìš màno draugỹstės.	Rikai, nesitikėkite per daug iš mano draugystės.	Don't count too much on my friendship.	Rikai	0	Rika	Npfsdng	2femIA
Atvỹkit pàs manè lìkus pùsvalandžiui ikì lėktùvo skrỹdžio.	Atvykit pas mane likus pusvalandžiui iki lėktuvo skrydžio.	Be at my place a half-hour before the plane leaves.	pusvalandžiui	4	pusvalandis	Ncmsdn-	1mascIS
- Tù taĩp sãkei, nès nóri, kàd skrìsčiau.	- Tu taip sakei, nes nori, kad skrisčiau.	- You're saying this to make me go.	sakei	3	sakė	Ncfsdn-	2femĖ
Rìkai, jū̃s nè tìk sentimentalùs, bèt tãpote tikrù patriotù.	Rikai, jūs ne tik sentimentalus, bet tapote tikru patriotu.	You're not only a sentimentalist, but you've become a patriot.	Rikai	0	Rika	Npfsdng	2femIA
Geriaũ mèsk šį̃ sumãnymą, sàvo pãčio geróvei.	Geriau mesk šį sumanymą, savo pačio gerovei.	Drop such an idea for your own good	gerovei	7	gerovė	Ncfsdn-	2femĖ
Ką̃ tù sáu galvójai, atsidúoti samurãjui?	Ką tu sau galvojai, atsiduoti samurajui?	What do you mean, falling for a samurai?	samurajui	6	samurajus	Ncmsdn-	4masc
Tuomèt nusipir̃kčiau bal̃dų ir̃ sugalvóčiau kãtinui var̃dą.	Tuomet nusipirkčiau baldų ir sugalvočiau katinui vardą.	Then I'd buy some furniture and give the cat a name.	katinui	5	katinas	Ncmsdn-	1mascIAS
Jìs prirãšė daugýbę scenãrijų televìzijai, tačiaũ bùvo šlykštùs.	Jis prirašė daugybę scenarijų televizijai, tačiau buvo šlykštus.	He's written an awful lot of television stuff, but quel rat.	televizijai	4	televizija	Ncfsdn-	2femIA
Àtnešiau dovanė̃lę namáms, kaĩ ką̃ knỹgų lentýnai.	Atnešiau dovanėlę namams, kai ką knygų lentynai.	I brought you a house present, something for the bookcase.	knygų	6	lentyna	Ncfsdn-	2femIA
Tìk jaũtrios síelos žmógui jì gãli patiktì, suprantì?	Tik jautrios sielos žmogui ji gali patikti, supranti?	I mean, you gotta be sensitive to like the kid, you know what I mean?	žmogui	3	žmogus	Ncmsdn-	exception
Jìs užsìminė apiẽ ketìnimus skam̃binti polìcijai.	Jis užsiminė apie ketinimus skambinti policijai.	Well, he did mention something about calling the police.	policijai	5	policija	Ncfsdn-	2femIA
Nuvèsiu tavè į̃ zoològijos sõdą ir̃ sušérsiu jãkui.	Nuvesiu tave į zoologijos sodą ir sušersiu jakui.	I am going to march you over to the zoo and feed you to the yak.	jakui	7	jakas	Ncmsdn-	1mascIAS
Negãli atiduotì sàvo širdiẽs laukìniam pãdarui.	Negali atiduoti savo širdies laukiniam padarui.	You mustn't give your heart to a wild thing.	padarui	5	padaras	Ncmsdn-	1mascIAS
Tàd, mielàsis Frèdai, šįvãkar padariaũ svar̃bų sprendìmą.	Tad, mielasis Fredai, šįvakar padariau svarbų sprendimą.	So, my darling Fred, I have tonight made a very serious decision.	Fredai	3	Freda	Npfsdng	2femIA
Jõ draugų̃, kurių̃ jìs tùri bẽgalę, pỹkčiui.	Jo draugų, kurių jis turi begalę, pykčiui.	Rusty to his friends, of whom I'm sure he has many.	pykčiui	8	pyktis	Ncmsdn-	1mascIS
Kaĩ norė́si padėtì kitám rašýtojui, ieškók panašaũs sudėjìmo.	Kai norėsi padėti kitam rašytojui, ieškok panašaus sudėjimo.	When you get yourself a new writer to help, try and find one my size.	rašytojui	4	rašytojas	Ncmsdn-	1mascIAS
Sãkei, esì laĩsva, tar̃si laukìnis žvėrìs.	Sakei, esi laisva, tarsi laukinis žvėris.	You call yourself a free spirit, a wild thing.	Sakei	0	sakė	Ncfsdn-	2femĖ
Jū́sų reĩkalas– praneštì štãbui, kàd àš čià.	Jūsų reikalas– pranešti štabui, kad aš čia.	You just tell HQ I'm here.	štabui	4	štabas	Ncmsdn-	1mascIAS
Sãkei... Àš jùk negaliù pàts kreĩptis į̃ ármijos štãbą.	Sakei... Aš juk negaliu pats kreiptis į armijos štabą.	You expect me to personally contactArmy HQ?	Sakei	0	sakė	Ncfsdn-	2femĖ
Dúodu dvì dienàs tvar̃kai medicìnos tarnýboje įvestì ir̃ praneštì.	Duodu dvi dienas tvarkai medicinos tarnyboje įvesti ir pranešti.	You've got two days. Then report back to me.	tvarkai	3	tvarka	Ncfsdn-	2femIA
Àš, draugè vyresnỹsis leitenánte, spyruõklę patefònui štabè gavaũ.	Aš, drauge vyresnysis leitenante, spyruoklę patefonui štabe gavau.	I gotyou a spring for the gramophone at HQ.	patefonui	7	patefonas	Ncmsdn-	1mascIAS
Õ Ivãnui palìksim kẽlią per̃ pélkę.	O Ivanui paliksim kelią per pelkę.	We'll leave Ivan a passage in the swamp.	Ivanui	1	Ivanas	Npmsdnf	1mascIAS
Pàts sãkei, kàd nóri jį̃ įsisū́nyti, õ dabar̃...	Pats sakei, kad nori jį įsisūnyti, o dabar...	Didn'tyou say you wanted to adopt him, and now...	sakei	1	sakė	Ncfsdn-	2femĖ
- Dė̃l tõ, kàd esù žmogùs ùžduočiai.	- Dėl to, kad esu žmogus užduočiai.	- Because I'm the man for the job.	užduočiai	7	užduotis	Ncfsdn-	3fem
Ką̃ táu reĩkia padarýti Arãbų Biùrui?	Ką tau reikia padaryti Arabų Biurui?	What are you to do for the Arab Bureau?	Biurui	5	biuras	Ncmsdn-	1mascIAS
Tačiaũ, priẽš sodùs mẽs tùrime atvyktì kõvai.	Tačiau, prieš sodus mes turime atvykti kovai.	However, before the gardens must come the fighting.	kovai	7	kova	Ncfsdn-	2femIA
Piktžodžiãvimas ỹra blõga pradžià tókiai keliõnei.	Piktžodžiavimas yra bloga pradžia tokiai kelionei.	Blasphemy is a bad beginning for such a journey.	kelionei	5	kelionė	Ncfsdn-	2femĖ
Taĩ baisùs dalỹkas žmógui, jéi jìs nuõ jõ išsisukinė́ja.	Tai baisus dalykas žmogui, jei jis nuo jo išsisukinėja.	It's a terrible thing for a man to funk it if he has.	žmogui	3	žmogus	Ncmsdn-	exception
Ir̃ geraĩ káimui, kaĩp suprataũ, jìs neturtìngas.	Ir gerai kaimui, kaip supratau, jis neturtingas.	Also, it'll be good for the village. I understand it's rather poor.	kaimui	2	kaimas	Ncmsdn-	1mascIAS
Kàd šìs vienuolýnas - Nè Marìjai skìrtas	Kad šis vienuolynas - Ne Marijai skirtas	Maria 's not an asset to the abbey	Marijai	5	Marija	Npfsdnf	2femIA
Netolì Zálcburgo gyvẽnančiai šeĩmai ikì rugsė́jo reĩkia guvernántės.	Netoli Zalcburgo gyvenančiai šeimai iki rugsėjo reikia guvernantės.	There is a family near Salzburg that needs a governess until September.	šeimai	3	šeima	Ncfsdn-	2femIA
Į̃ ãtsargą išė̃jusiam kãro jū́rų laivýno kariniñkui.	Į atsargą išėjusiam karo jūrų laivyno karininkui.	A retired officer of the lmperial Navy.	karininkui	6	karininkas	Ncmsdn-	1mascIAS
Atléiskit, kapitonè, bèt ar̃ nepamir̃šom padėkóti Viẽšpačiui?	Atleiskit, kapitone, bet ar nepamiršom padėkoti Viešpačiui?	Excuse me, captain. Haven't we forgotten to thank the Lord?	Viešpačiui	8	viešpats	Ncmsdn-	
Kàd paruõščiau šiuõs vaikùs naujaĩ mótinai.	Kad paruoščiau šiuos vaikus naujai motinai.	To help these children prepare for a new mother.	motinai	5	motina	Ncfsdn-	2femIA
Jū̃s jùk nepasakýsit tė́vui, ar̃ nè?	Jūs juk nepasakysit tėvui, ar ne?	You're not going to tell Father, are you?	tėvui	3	tėvas	Ncmsdn-	1mascIAS
Žaĩbas kaĩ ką̃ sãko griaustìniui, õ šìs ãtsako.	Žaibas kai ką sako griaustiniui, o šis atsako.	The lightning talks to the thunder, and the thunder answers.	sako	3	griaustinis	Ncmsdn-	1mascIS
Šiõs natõs - tìk príemonės, kurių̃ reĩkia sukurtì daĩnai.	Šios natos - tik priemonės, kurių reikia sukurti dainai.	Do-re-mi-fa-so and so on are only the tools we use to build a song.	dainai	9	daina	Ncfsdn-	2femIA
Tadà kiekvíenai nãtai sugalvókim põ žõdį.	Tada kiekvienai natai sugalvokim po žodį.	So we put in words. One word for every note.	natai	2	nata	Ncfsdn-	2femIA
Papãsakok Mãksui vìsas intymiàs, bjauriàs smùlkmenas.	Papasakok Maksui visas intymias, bjaurias smulkmenas.	Come on. Tell me every teensy-weensy, intimate, disgusting detail.	Maksui	1	Maksas	Npmsdnf	1mascIAS
Manaũ, kàd tókiai prógai tinkamų̃ suknẽlių neturiù.	Manau, kad tokiai progai tinkamų suknelių neturiu.	I really don't think I have anything that would be appropriate.	progai	4	proga	Ncfsdn-	2femIA
Nóri didžiùlės Vidùržemio jū́rai, ar̃ užtèks mažùtės võniai?	Nori didžiulės Viduržemio jūrai, ar užteks mažutės voniai?	A long, sleek one for the Mediterranean... ... ora tinyone for your bathtub, huh?	jūrai	3	jūra	Ncfsdn-	2femIA
Nóri didžiùlės Vidùržemio jū́rai, ar̃ užtèks mažùtės võniai?	Nori didžiulės Viduržemio jūrai, ar užteks mažutės voniai?	A long, sleek one for the Mediterranean... ... ora tinyone for your bathtub, huh?	voniai	8	vonia	Ncfsdn-	2femIA
Ar̃ mẽs tikraĩ dainúosim mìniai žmonių̃?	Ar mes tikrai dainuosim miniai žmonių?	Are we really going to sing before a lot of people?	miniai	4	minia	Ncfsdn-	2femIA
Pérduok tė̃čiui, kaĩ tìk jìs grį̃š.	Perduok tėčiui, kai tik jis grįš.	Give this to your father as soon as he's home.	tėčiui	1	tėtis	Ncmsdn-	1mascIS
Tõ patiẽs lìnkiu ir̃ tàvo tė̃čiui, jéi nóri apsisáugot.	To paties linkiu ir tavo tėčiui, jei nori apsisaugot.	And your father had better be too.	tavo	4	tėtis	Ncmsdn-	1mascIS
Vyriáusioji, nemãnėm, kàd užtráuksim pavõjų vienuolýnui.	Vyriausioji, nemanėm, kad užtrauksim pavojų vienuolynui.	Reverend Mother, we didn't realize we put the abbey in this danger.	vienuolynui	7	vienuolynas	Ncmsdn-	1mascIAS
Àš tarnáuju Diẽvui, õ nè žmonė́ms.	Aš tarnauju Dievui, o ne žmonėms.	I serve God, not people.	Dievui	2	dievas	Ncmsdn-	1mascIAS
Và ir̃ pasiuntinỹs nušuoliãvo skų́stis kunigáikščiui.	Va ir pasiuntinys nušuoliavo skųstis kunigaikščiui.	You see, a messenger already went to complain to the Prince.	kunigaikščiui	5	kunigaikštis	Ncmsdn-	1mascIS
Nè výras sukùrtas žmónai, õ žmonà výrui.	Ne vyras sukurtas žmonai, o žmona vyrui.	Neither was the man created for the woman, but the woman for the man.	žmonai	3	žmona	Ncfsdn-	2femIA
Nè výras sukùrtas žmónai, õ žmonà výrui.	Ne vyras sukurtas žmonai, o žmona vyrui.	Neither was the man created for the woman, but the woman for the man.	vyrui	7	vyras	Ncmsdn-	1mascIAS
Pasvarstýkit, ar̃ geraĩ žmónai mel̃stis Diẽvui, neprìdengta galvà?	Pasvarstykit, ar gerai žmonai melstis Dievui, nepridengta galva?	Is it proper for a woman praying to God uncovered?	žmonai	4	žmona	Ncfsdn-	2femIA
Pasvarstýkit, ar̃ geraĩ žmónai mel̃stis Diẽvui, neprìdengta galvà?	Pasvarstykit, ar gerai žmonai melstis Dievui, nepridengta galva?	Is it proper for a woman praying to God uncovered?	Dievui	6	dievas	Ncmsdn-	1mascIAS
Gál nóri kõ nórs kìto sàvo gimtãdieniui?	Gal nori ko nors kito savo gimtadieniui?	Can't you think of anything else for your birthday?	savo	5	gimtadienis	Ncmsdn-	1mascIS
Nóriu kàd kaĩ ką̃ pérduotum mamýtei nuõ manę̃s.	Noriu kad kai ką perduotum mamytei nuo manęs.	I want you to tell Mummy something for me.	perduotum	4	mamytė	Ncfsdn-	2femĖ
Pãvyzdžiui vìsas pasirengìmas bùvo laĩkomas didžiáusioj paslaptỹ.	Pavyzdžiui visas pasirengimas buvo laikomas didžiausioj paslapty.	For instance the way all our preparations were kept under such tight security.	Pavyzdžiui	0	pavyzdys	Ncmsdn-	1mascIS
Taĩp. Taĩp bū́tų saugiaũ neĩ, leistì Hãlui kontroliúoti.	Taip. Taip būtų saugiau nei, leisti Halui kontroliuoti.	That's far safer than allowing Hal to continue to run things.	Halui	8	halas	Ncmsdn-	1mascIAS
Prógai pasitáikius, galė́jot léistis būtì nušaunamì.	Progai pasitaikius, galėjot leistis būti nušaunami.	You should've let yourself get killed while you had the chance.	Progai	0	proga	Ncfsdn-	2femIA
- Sakaĩ, pasam̃dė juõs visám laĩkui?	- Sakai, pasamdė juos visam laikui?	You say they were hired permanent?	laikui	6	laikas	Ncmsdn-	1mascIAS
Pìlnas var̃das ir̃ nùmeris, sakýk vir̃šininkui.	Pilnas vardas ir numeris, sakyk viršininkui.	Full name and number to the governor.	viršininkui	6	viršininkas	Ncmsdn-	1mascIAS
Taĩ blogaĩ, nès dãro blõgą į́taką visúomenei.	Tai blogai, nes daro blogą įtaką visuomenei.	It's wrong because it's, like, against society.	visuomenei	7	visuomenė	Ncfsdn-	2femĖ
Ìš chuligãno nùsiųstas dvejų̃ mẽtų baũsmei.	Iš chuligano nusiųstas dvejų metų bausmei.	From the hoodlum the state committed to unprofitable punishment two years ago.	bausmei	5	bausmė	Ncfsdn-	2femĖ
Freñkai, manaũ šiám jaunuõliui reĩkia pagálbos.	Frenkai, manau šiam jaunuoliui reikia pagalbos.	Frank, I think this young man needs some help.	jaunuoliui	4	jaunuolis	Ncmsdn-	1mascIS
Šìs negeràs žmogùs išduõs mùs võs kìlus pavõjui.	Šis negeras žmogus išduos mus vos kilus pavojui.	This untrustworthy man will betray us if our work has become dangerous.	pavojui	7	pavojus	Ncmsdn-	4masc
Paláukit, kõl pamatýsit vestùvinį tòrtą, kurį̃ ìškepiau jū́sų dùkrai!	Palaukit, kol pamatysit vestuvinį tortą, kurį iškepiau jūsų dukrai!	Wait till you see the wedding cake I made for your daughter!	dukrai	10	dukra	Ncfsdn-	2femIA
Pavèsk taĩ Žỹdų Kongresmènui ìš kitõs apýgardos.	Pavesk tai Žydų Kongresmenui iš kitos apygardos.	Give it to a Jew Congressman in another district.	Kongresmenui	3	kongresmenas	Ncmsdn-	1mascIAS
Ar̃ duotì tàvo žéntui, ką̃ nórs svarbaũs?	Ar duoti tavo žentui, ką nors svarbaus?	Do we give your son-in-law something important?	žentui	3	žentas	Ncmsdn-	1mascIAS
Mán nerū̃pi, kuõ pragyvẽnimui ver̃čiasi žmogùs.	Man nerūpi, kuo pragyvenimui verčiasi žmogus.	It doesn't make any difference to me what a man does for a living.	pragyvenimui	4	pragyvenimas	Ncmsdn-	1mascIAS
Kodė̃l nepãsakai taĩ gražiaĩ mergìnai, kàd ją̃ mýli?	Kodėl nepasakai tai gražiai merginai, kad ją myli?	Why don't you tell that nice girl you love her?	merginai	4	mergina	Ncfsdn-	2femIA
